meeting_id,speaker,da_id,da_type,da_type_id,start_time,end_time,duration_ms,text
TS3009d,A,TS3009d.A.dialog-act.s9553330.222,comment-about-understanding,ami_da_12,1142.41,1142.85,440.0,Curved ?
TS3009d,A,TS3009d.A.dialog-act.s9553330.237,comment-about-understanding,ami_da_12,1221.82,1222.24,420.0,Who ?
TS3009d,B,TS3009d.B.dialog-act.s9553330.65,comment-about-understanding,ami_da_12,538.04,538.27,230.0,Yeah ?
TS3009d,B,TS3009d.B.dialog-act.s9553330.101,comment-about-understanding,ami_da_12,982.42,982.76,340.0,The what ?
TS3009d,B,TS3009d.B.dialog-act.s9553330.140,comment-about-understanding,ami_da_12,1273.88,1274.31,430.0,Yeah alright
TS3009d,B,TS3009d.B.dialog-act.s9553330.201,comment-about-understanding,ami_da_12,1545.7,1547.699,1999.0,Oh they're both SMARTboards .
TS3009d,C,TS3009d.C.dialog-act.s9553330.41,comment-about-understanding,ami_da_12,254.91,255.19,280.0,Yeah ?
TS3009d,C,TS3009d.C.dialog-act.s9553330.99,comment-about-understanding,ami_da_12,460.8,461.19,390.0,Side ?
TS3009d,C,TS3009d.C.dialog-act.s9553330.100,comment-about-understanding,ami_da_12,461.19,462.35,1160.0,Uh oh the side ?
TS3009d,C,TS3009d.C.dialog-act.s9553330.195,comment-about-understanding,ami_da_12,915.45,916.12,670.0,Four ?
TS3009d,C,TS3009d.C.dialog-act.s9553330.202,comment-about-understanding,ami_da_12,977.89,978.4,510.0,The what ?
TS3009d,C,TS3009d.C.dialog-act.s9553330.216,comment-about-understanding,ami_da_12,1035.73,1035.98,250.0,Huh ?
TS3009d,C,TS3009d.C.dialog-act.s9553330.410,comment-about-understanding,ami_da_12,1994.04,1998.41,4370.0,"Oh you mean our uh coach , our f personal coach ."
TS3009d,D,TS3009d.D.dialog-act.s9553330.80,comment-about-understanding,ami_da_12,812.87,813.15,280.0,Two ?
TS3009d,D,TS3009d.D.dialog-act.s9553330.112,comment-about-understanding,ami_da_12,970.44,970.98,540.0,Twelve and a half .
TS3010a,A,TS3010a.A.dialog-act.s9553330.96,comment-about-understanding,ami_da_12,788.37,789.16,790.0,Like a phone .
TS3010a,D,TS3010a.D.dialog-act.s9553330.54,comment-about-understanding,ami_da_12,944.05,944.73,680.0,Okay .
TS3010b,A,TS3010b.A.dialog-act.s9553330.129,comment-about-understanding,ami_da_12,1542.79,1543.14,350.0,Sorry ?
TS3010b,A,TS3010b.A.dialog-act.s9553330.130,comment-about-understanding,ami_da_12,1545.86,1546.09,230.0,Yes .
TS3010b,A,TS3010b.A.dialog-act.s9553330.162,comment-about-understanding,ami_da_12,1694.2,1695.61,1410.0,Menu ?
TS3010b,B,TS3010b.B.dialog-act.s9553330.35,comment-about-understanding,ami_da_12,941.26,942.07,810.0,Okay yeah .
TS3010b,C,TS3010b.C.dialog-act.s9553330.36,comment-about-understanding,ami_da_12,389.21,390.87,1660.0,Ten minutes to tell it . Okay .
TS3010b,D,TS3010b.D.dialog-act.s9553330.22,comment-about-understanding,ami_da_12,963.09,963.39,300.0,Okay .
TS3010b,D,TS3010b.D.dialog-act.s9553330.109,comment-about-understanding,ami_da_12,1412.78,1413.34,560.0,Okay .
TS3010b,D,TS3010b.D.dialog-act.s9553330.121,comment-about-understanding,ami_da_12,1638.42,1639.05,630.0,Mine ?
TS3010c,A,TS3010c.A.dialog-act.dharshi.160,comment-about-understanding,ami_da_12,1533.59,1533.88,290.0,Sorry ?
TS3010c,B,TS3010c.B.dialog-act.dharshi.76,comment-about-understanding,ami_da_12,1067.43,1067.63,200.0,What ?
TS3010c,C,TS3010c.C.dialog-act.dharshi.71,elicit-comment-understanding,ami_da_13,608.6,611.17,2570.0,You have any more questions about this ?
TS3010c,C,TS3010c.C.dialog-act.dharshi.136,comment-about-understanding,ami_da_12,1118.64,1120.1,1460.0,Sorry ?
TS3010c,C,TS3010c.C.dialog-act.dharshi.174,comment-about-understanding,ami_da_12,1287.45,1288.61,1160.0,Paint it ?
TS3010c,C,TS3010c.C.dialog-act.dharshi.197,comment-about-understanding,ami_da_12,1571.02,1572.58,1560.0,"Oh , you mean like that ."
TS3010c,D,TS3010c.D.dialog-act.dharshi.20,comment-about-understanding,ami_da_12,625.54,625.99,450.0,not .
TS3010c,D,TS3010c.D.dialog-act.dharshi.61,elicit-comment-understanding,ami_da_13,965.48,966.11,630.0,Any questions ?
TS3010c,D,TS3010c.D.dialog-act.dharshi.135,comment-about-understanding,ami_da_12,2019.87,2020.02,150.0,What ?
TS3010d,A,TS3010d.A.dialog-act.dharshi.33,comment-about-understanding,ami_da_12,174.23,174.5,270.0,Sorry ?
TS3010d,A,TS3010d.A.dialog-act.dharshi.47,comment-about-understanding,ami_da_12,393.93,394.21,280.0,Two .
TS3010d,A,TS3010d.A.dialog-act.dharshi.183,comment-about-understanding,ami_da_12,1126.14,1126.56,420.0,Sorry ?
TS3010d,B,TS3010d.B.dialog-act.dharshi.2,comment-about-understanding,ami_da_12,36.68,37.75,1070.0,"Oh this , you mean ?"
TS3010d,C,TS3010d.C.dialog-act.dharshi.2,comment-about-understanding,ami_da_12,37.38,37.75,370.0,Huh ?
TS3010d,C,TS3010d.C.dialog-act.dharshi.13,comment-about-understanding,ami_da_12,135.71,136.55,840.0,The R_R_ ?
TS3010d,C,TS3010d.C.dialog-act.dharshi.23,comment-about-understanding,ami_da_12,389.76,390.85,1090.0,"Oh , true or false ."
TS3010d,C,TS3010d.C.dialog-act.dharshi.97,comment-about-understanding,ami_da_12,1131.044,1132.13,1086.0,What ?
TS3010d,C,TS3010d.C.dialog-act.dharshi.102,comment-about-understanding,ami_da_12,1175.91,1176.9,990.0,One Euro discount .
TS3010d,C,TS3010d.C.dialog-act.dharshi.147,comment-about-understanding,ami_da_12,1600.85,1601.93,1080.0,About the
TS3010d,D,TS3010d.D.dialog-act.dharshi.5,comment-about-understanding,ami_da_12,157.3,157.51,210.0,Yeah ?
TS3011a,A,TS3011a.A.dialog-act.dharshi.113,elicit-comment-understanding,ami_da_13,481.34,485.03,3690.0,"if you uh do have any questions , just c ask me ."
TS3011a,A,TS3011a.A.dialog-act.dharshi.133,elicit-comment-understanding,ami_da_13,691.09,695.24,4150.0,"Um any questions well , just just let me know ."
TS3011a,B,TS3011a.B.dialog-act.dharshi.13,comment-about-understanding,ami_da_12,59.14,60.33,1190.0,sen oh stand-by .
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.7,comment-about-understanding,ami_da_12,42.39,42.69,300.0,Sorry ?
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.13,comment-about-understanding,ami_da_12,58.43,59.09,660.0,"uh , Roo ."
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.14,comment-about-understanding,ami_da_12,61.75,63.37,1620.0,Okay .
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.27,comment-about-understanding,ami_da_12,100.44,102.13,1690.0,"Almost , okay ."
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.58,elicit-comment-understanding,ami_da_13,222.39,222.97,580.0,Is that clear ?
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.73,comment-about-understanding,ami_da_12,367.8,368.24,440.0,Okay .
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.74,elicit-comment-understanding,ami_da_13,369.65,372.19,2540.0,"Uh Ruud , did you get that ?"
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.81,comment-about-understanding,ami_da_12,394.76,395.61,850.0,Yeah .
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.107,comment-about-understanding,ami_da_12,784.89,785.33,440.0,Okay .
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.117,comment-about-understanding,ami_da_12,808.31,809.59,1280.0,Yep . Okay .
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.150,comment-about-understanding,ami_da_12,1093.51,1094.17,660.0,Yeah .
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.155,comment-about-understanding,ami_da_12,1116.39,1117.77,1380.0,Okay .
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.160,comment-about-understanding,ami_da_12,1126.88,1128.05,1170.0,Yeah .
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.190,comment-about-understanding,ami_da_12,1367.68,1368.977,1297.0,Uh-huh .
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.191,comment-about-understanding,ami_da_12,1370.0,1370.92,920.0,"Okay , yeah ."
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.217,comment-about-understanding,ami_da_12,1507.64,1508.19,550.0,"Mielsen ,"
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.263,comment-about-understanding,ami_da_12,1776.65,1777.83,1180.0,Okay .
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.271,comment-about-understanding,ami_da_12,1811.33,1811.75,420.0,Okay .
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.284,comment-about-understanding,ami_da_12,1886.95,1888.61,1660.0,Okay .
TS3011b,A,TS3011b.A.dialog-act.vkaraisk.287,comment-about-understanding,ami_da_12,1893.594,1896.12,2526.0,Nothing to add .
TS3011b,B,TS3011b.B.dialog-act.vkaraisk.23,comment-about-understanding,ami_da_12,221.45,221.83,380.0,Yes .
TS3011b,B,TS3011b.B.dialog-act.vkaraisk.64,comment-about-understanding,ami_da_12,635.06,635.47,410.0,Okay .
TS3011b,B,TS3011b.B.dialog-act.vkaraisk.166,comment-about-understanding,ami_da_12,1523.9,1524.18,280.0,Alright .
TS3011b,B,TS3011b.B.dialog-act.vkaraisk.184,comment-about-understanding,ami_da_12,1726.28,1726.61,330.0,Mm-hmm .
TS3011b,B,TS3011b.B.dialog-act.vkaraisk.191,comment-about-understanding,ami_da_12,2000.64,2001.6,960.0,"Yeah , okay ."
TS3011b,B,TS3011b.B.dialog-act.vkaraisk.192,comment-about-understanding,ami_da_12,2002.71,2002.91,200.0,Yeah .
TS3011b,C,TS3011b.C.dialog-act.vkaraisk.4,comment-about-understanding,ami_da_12,45.7,47.842,2142.0,Okay .
TS3011b,C,TS3011b.C.dialog-act.vkaraisk.28,comment-about-understanding,ami_da_12,457.66,458.13,470.0,No ?
TS3011b,C,TS3011b.C.dialog-act.vkaraisk.148,comment-about-understanding,ami_da_12,968.42,969.79,1370.0,Something like that .
TS3011b,C,TS3011b.C.dialog-act.vkaraisk.197,comment-about-understanding,ami_da_12,1230.21,1231.83,1620.0,Ok like that .
TS3011b,C,TS3011b.C.dialog-act.vkaraisk.202,comment-about-understanding,ami_da_12,1252.66,1253.74,1080.0,Mm-hmm .
TS3011b,C,TS3011b.C.dialog-act.vkaraisk.231,comment-about-understanding,ami_da_12,1458.35,1460.1,1750.0,Okay . Okay .
TS3011b,C,TS3011b.C.dialog-act.vkaraisk.254,comment-about-understanding,ami_da_12,1573.79,1574.24,450.0,"Okay ,"
TS3011b,C,TS3011b.C.dialog-act.vkaraisk.264,comment-about-understanding,ami_da_12,1617.76,1618.21,450.0,Okay .
TS3011b,C,TS3011b.C.dialog-act.vkaraisk.270,comment-about-understanding,ami_da_12,1635.56,1635.93,370.0,"Okay ,"
TS3011b,C,TS3011b.C.dialog-act.vkaraisk.272,comment-about-understanding,ami_da_12,1642.53,1642.92,390.0,Okay .
TS3011b,C,TS3011b.C.dialog-act.vkaraisk.364,comment-about-understanding,ami_da_12,2092.48,2093.488,1008.0,we understand .
TS3011b,C,TS3011b.C.dialog-act.vkaraisk.369,comment-about-understanding,ami_da_12,2128.3,2128.47,170.0,Oh .
TS3011b,C,TS3011b.C.dialog-act.vkaraisk.370,comment-about-understanding,ami_da_12,2136.01,2137.33,1320.0,Okay .
TS3011b,C,TS3011b.C.dialog-act.vkaraisk.374,comment-about-understanding,ami_da_12,2144.04,2144.36,320.0,Okay .
TS3011b,D,TS3011b.D.dialog-act.vkaraisk.4,comment-about-understanding,ami_da_12,123.32,123.78,460.0,Uh okay .
TS3011b,D,TS3011b.D.dialog-act.vkaraisk.5,comment-about-understanding,ami_da_12,373.11,374.45,1340.0,"Yeah , uh b uh most ."
TS3011c,A,TS3011c.A.dialog-act.vkaraisk.72,comment-about-understanding,ami_da_12,495.25,496.73,1480.0,Okay .
TS3011c,A,TS3011c.A.dialog-act.vkaraisk.127,elicit-comment-understanding,ami_da_13,1067.61,1068.32,710.0,right ?
TS3011c,A,TS3011c.A.dialog-act.vkaraisk.233,comment-about-understanding,ami_da_12,1687.48,1691.757,4277.0,Nothing more . Um
TS3011c,A,TS3011c.A.dialog-act.vkaraisk.286,comment-about-understanding,ami_da_12,1970.76,1971.73,970.0,Yeah .
TS3011c,A,TS3011c.A.dialog-act.vkaraisk.313,comment-about-understanding,ami_da_12,2110.32,2115.73,5410.0,"yeah , I know . Um I think uh I know which you understand af uh I know what you mean ."
TS3011c,A,TS3011c.A.dialog-act.vkaraisk.320,comment-about-understanding,ami_da_12,2176.624,2177.48,856.0,"I know ,"
TS3011c,B,TS3011c.B.dialog-act.vkaraisk.14,comment-about-understanding,ami_da_12,356.84,357.28,440.0,Okay .
TS3011c,B,TS3011c.B.dialog-act.vkaraisk.80,elicit-comment-understanding,ami_da_13,1067.36,1067.64,280.0,Yeah .
TS3011c,B,TS3011c.B.dialog-act.vkaraisk.117,comment-about-understanding,ami_da_12,1452.93,1453.35,420.0,Okay .
TS3011c,B,TS3011c.B.dialog-act.vkaraisk.121,comment-about-understanding,ami_da_12,1455.82,1456.03,210.0,Yeah .
TS3011c,B,TS3011c.B.dialog-act.vkaraisk.125,comment-about-understanding,ami_da_12,1486.56,1486.78,220.0,"Okay ,"
TS3011c,B,TS3011c.B.dialog-act.vkaraisk.128,comment-about-understanding,ami_da_12,1492.05,1493.11,1060.0,"oh ,"
TS3011c,B,TS3011c.B.dialog-act.vkaraisk.142,comment-about-understanding,ami_da_12,1724.55,1725.44,890.0,"Yeah , okay ."
TS3011c,B,TS3011c.B.dialog-act.vkaraisk.144,comment-about-understanding,ami_da_12,1727.18,1727.46,280.0,"Oh ,"
TS3011c,B,TS3011c.B.dialog-act.vkaraisk.146,comment-about-understanding,ami_da_12,1727.93,1728.11,180.0,Yeah .
TS3011c,B,TS3011c.B.dialog-act.vkaraisk.147,comment-about-understanding,ami_da_12,1725.79,1725.97,180.0,yeah .
TS3011c,B,TS3011c.B.dialog-act.vkaraisk.151,comment-about-understanding,ami_da_12,1789.07,1790.15,1080.0,"Yeah , right ."
TS3011c,B,TS3011c.B.dialog-act.vkaraisk.159,comment-about-understanding,ami_da_12,1835.12,1835.44,320.0,Okay .
TS3011c,B,TS3011c.B.dialog-act.vkaraisk.174,comment-about-understanding,ami_da_12,2004.03,2004.93,900.0,What what did you say ?
TS3011c,C,TS3011c.C.dialog-act.vkaraisk.20,comment-about-understanding,ami_da_12,350.38,350.94,560.0,Okay .
TS3011c,C,TS3011c.C.dialog-act.vkaraisk.38,comment-about-understanding,ami_da_12,478.84,480.26,1420.0,"Oh , that one , yes ."
TS3011c,C,TS3011c.C.dialog-act.vkaraisk.47,comment-about-understanding,ami_da_12,522.17,522.68,510.0,Okay .
TS3011c,C,TS3011c.C.dialog-act.vkaraisk.168,comment-about-understanding,ami_da_12,1100.69,1101.43,740.0,About mute .
TS3011c,C,TS3011c.C.dialog-act.vkaraisk.223,comment-about-understanding,ami_da_12,1313.095,1314.39,1295.0,"Okay . Okay ,"
TS3011c,C,TS3011c.C.dialog-act.vkaraisk.264,comment-about-understanding,ami_da_12,1465.33,1465.84,510.0,"Oh okay ,"
TS3011c,C,TS3011c.C.dialog-act.vkaraisk.329,comment-about-understanding,ami_da_12,1781.38,1782.71,1330.0,Okay .
TS3011c,C,TS3011c.C.dialog-act.vkaraisk.331,comment-about-understanding,ami_da_12,1792.06,1792.63,570.0,Okay .
TS3011c,C,TS3011c.C.dialog-act.vkaraisk.349,comment-about-understanding,ami_da_12,1846.1,1846.41,310.0,Okay .
TS3011c,C,TS3011c.C.dialog-act.vkaraisk.352,comment-about-understanding,ami_da_12,1866.69,1867.46,770.0,"Okay ,"
TS3011c,C,TS3011c.C.dialog-act.vkaraisk.354,comment-about-understanding,ami_da_12,1875.04,1876.01,970.0,"Grey yellow , okay ."
TS3011c,C,TS3011c.C.dialog-act.vkaraisk.372,comment-about-understanding,ami_da_12,1989.19,1989.81,620.0,scroll-wheel .
TS3011c,C,TS3011c.C.dialog-act.vkaraisk.383,comment-about-understanding,ami_da_12,2108.36,2109.0,640.0,"Yes , the signs ."
TS3011c,C,TS3011c.C.dialog-act.vkaraisk.384,comment-about-understanding,ami_da_12,2123.41,2124.39,980.0,Uh I see what you mean .
TS3011c,C,TS3011c.C.dialog-act.vkaraisk.408,comment-about-understanding,ami_da_12,2240.82,2241.23,410.0,Okay .
TS3011d,A,TS3011d.A.dialog-act.vkaraisk.156,comment-about-understanding,ami_da_12,1056.694,1061.144,4450.0,Um Okay .
TS3011d,A,TS3011d.A.dialog-act.vkaraisk.159,comment-about-understanding,ami_da_12,1073.224,1075.692,2468.0,Okay .
TS3011d,A,TS3011d.A.dialog-act.vkaraisk.248,comment-about-understanding,ami_da_12,1527.234,1528.384,1150.0,Okay .
TS3011d,A,TS3011d.A.dialog-act.vkaraisk.272,comment-about-understanding,ami_da_12,1662.694,1664.044,1350.0,"You agree , okay ."
TS3011d,A,TS3011d.A.dialog-act.vkaraisk.298,comment-about-understanding,ami_da_12,1770.614,1771.734,1120.0,Okay .
TS3011d,A,TS3011d.A.dialog-act.vkaraisk.308,comment-about-understanding,ami_da_12,1837.094,1837.414,320.0,I know .
TS3011d,A,TS3011d.A.dialog-act.vkaraisk.312,comment-about-understanding,ami_da_12,1851.264,1855.134,3870.0,"Yeah . Okay , you can't really decide . No ."
TS3011d,A,TS3011d.A.dialog-act.vkaraisk.363,comment-about-understanding,ami_da_12,2080.924,2082.55,1626.0,Blue tongue .
TS3011d,B,TS3011d.B.dialog-act.vkaraisk.19,comment-about-understanding,ami_da_12,444.954,445.314,360.0,"Oh ,"
TS3011d,B,TS3011d.B.dialog-act.vkaraisk.24,comment-about-understanding,ami_da_12,508.944,509.544,600.0,"oh ,"
TS3011d,B,TS3011d.B.dialog-act.vkaraisk.26,comment-about-understanding,ami_da_12,511.144,511.404,260.0,yeah .
TS3011d,B,TS3011d.B.dialog-act.vkaraisk.28,comment-about-understanding,ami_da_12,514.064,514.244,180.0,yeah .
TS3011d,B,TS3011d.B.dialog-act.vkaraisk.58,comment-about-understanding,ami_da_12,918.944,919.374,430.0,Okay .
TS3011d,B,TS3011d.B.dialog-act.vkaraisk.115,comment-about-understanding,ami_da_12,1465.494,1466.764,1270.0,Uh twenty five .
TS3011d,B,TS3011d.B.dialog-act.vkaraisk.161,comment-about-understanding,ami_da_12,1763.444,1763.684,240.0,Hmm .
TS3011d,C,TS3011d.C.dialog-act.vkaraisk.137,comment-about-understanding,ami_da_12,1101.752,1104.064,2312.0,Four ?
TS3011d,C,TS3011d.C.dialog-act.vkaraisk.166,comment-about-understanding,ami_da_12,1239.364,1240.634,1270.0,You take one ?
TS3011d,C,TS3011d.C.dialog-act.vkaraisk.256,comment-about-understanding,ami_da_12,1759.974,1760.374,400.0,Okay .
TS3011d,C,TS3011d.C.dialog-act.vkaraisk.257,comment-about-understanding,ami_da_12,1763.484,1763.894,410.0,Okay .
TS3011d,C,TS3011d.C.dialog-act.vkaraisk.284,comment-about-understanding,ami_da_12,1958.464,1958.744,280.0,Okay .
TS3011d,C,TS3011d.C.dialog-act.vkaraisk.295,comment-about-understanding,ami_da_12,2006.634,2007.134,500.0,Ten minutes .
TS3011d,C,TS3011d.C.dialog-act.vkaraisk.296,comment-about-understanding,ami_da_12,2009.244,2012.594,3350.0,Okay . Okay .
TS3011d,D,TS3011d.D.dialog-act.vkaraisk.56,comment-about-understanding,ami_da_12,1097.174,1098.544,1370.0,Hmm ? Huh ?
TS3012a,A,TS3012a.A.dialog-act.vkaraisk.23,comment-about-understanding,ami_da_12,68.66,69.92,1260.0,What should it look like ? Okay .
TS3012a,A,TS3012a.A.dialog-act.vkaraisk.77,elicit-comment-understanding,ami_da_13,198.27,199.68,1410.0,"it's very clear for everyone , I suppose ."
TS3012a,A,TS3012a.A.dialog-act.vkaraisk.190,comment-about-understanding,ami_da_12,764.1,765.98,1880.0,"It should be light , okay ."
TS3012a,A,TS3012a.A.dialog-act.vkaraisk.213,comment-about-understanding,ami_da_12,806.04,806.36,320.0,Okay .
TS3012a,B,TS3012a.B.dialog-act.vkaraisk.5,comment-about-understanding,ami_da_12,242.335,243.79,1455.0,The creative genius ?
TS3012a,B,TS3012a.B.dialog-act.vkaraisk.39,comment-about-understanding,ami_da_12,511.91,513.089,1179.0,Got it .
TS3012a,B,TS3012a.B.dialog-act.vkaraisk.50,comment-about-understanding,ami_da_12,694.69,696.7,2010.0,Just for T_V_ remote control .
TS3012a,B,TS3012a.B.dialog-act.vkaraisk.51,comment-about-understanding,ami_da_12,696.7,697.64,940.0,Okay .
TS3012a,C,TS3012a.C.dialog-act.vkaraisk.17,comment-about-understanding,ami_da_12,455.738,456.3,562.0,Okay .
TS3012a,C,TS3012a.C.dialog-act.vkaraisk.24,comment-about-understanding,ami_da_12,508.74,508.97,230.0,Uh
TS3012a,D,TS3012a.D.dialog-act.vkaraisk.21,comment-about-understanding,ami_da_12,356.2,356.55,350.0,What ?
TS3012a,D,TS3012a.D.dialog-act.vkaraisk.22,comment-about-understanding,ami_da_12,358.56,360.528,1968.0,Yeah . Um
TS3012a,D,TS3012a.D.dialog-act.vkaraisk.23,comment-about-understanding,ami_da_12,361.59,362.14,550.0,Oh yeah .
TS3012a,D,TS3012a.D.dialog-act.vkaraisk.52,comment-about-understanding,ami_da_12,474.36,475.613,1253.0,What ? They are
TS3012a,D,TS3012a.D.dialog-act.vkaraisk.53,comment-about-understanding,ami_da_12,477.05,477.97,920.0,Okay uh-huh .
TS3012a,D,TS3012a.D.dialog-act.vkaraisk.56,comment-about-understanding,ami_da_12,558.37,558.82,450.0,Okay .
TS3012a,D,TS3012a.D.dialog-act.vkaraisk.73,comment-about-understanding,ami_da_12,795.0,798.14,3140.0,Um about what ? Marketing ?
TS3012b,A,TS3012b.A.dialog-act.vkaraisk.45,comment-about-understanding,ami_da_12,157.61,158.42,810.0,"Is it people , okay ."
TS3012b,A,TS3012b.A.dialog-act.vkaraisk.48,comment-about-understanding,ami_da_12,160.48,160.79,310.0,'Kay .
TS3012b,A,TS3012b.A.dialog-act.vkaraisk.82,comment-about-understanding,ami_da_12,361.79,362.1,310.0,Okay .
TS3012b,A,TS3012b.A.dialog-act.vkaraisk.84,comment-about-understanding,ami_da_12,371.39,371.83,440.0,I see .
TS3012b,A,TS3012b.A.dialog-act.vkaraisk.93,comment-about-understanding,ami_da_12,470.06,470.53,470.0,Okay .
TS3012b,A,TS3012b.A.dialog-act.vkaraisk.104,comment-about-understanding,ami_da_12,535.97,537.036,1066.0,"No , of course uh"
TS3012b,A,TS3012b.A.dialog-act.vkaraisk.105,comment-about-understanding,ami_da_12,537.9,538.18,280.0,Yeah .
TS3012b,A,TS3012b.A.dialog-act.vkaraisk.108,comment-about-understanding,ami_da_12,545.53,546.55,1020.0,"That was it . Okay ,"
TS3012b,A,TS3012b.A.dialog-act.vkaraisk.122,comment-about-understanding,ami_da_12,668.11,668.41,300.0,Okay .
TS3012b,A,TS3012b.A.dialog-act.vkaraisk.123,comment-about-understanding,ami_da_12,673.074,674.0,926.0,"Yeah , okay ."
TS3012b,A,TS3012b.A.dialog-act.vkaraisk.215,comment-about-understanding,ami_da_12,961.01,962.01,1000.0,A slap-on sticker .
TS3012b,A,TS3012b.A.dialog-act.vkaraisk.216,comment-about-understanding,ami_da_12,962.01,962.22,210.0,"Oh ,"
TS3012b,A,TS3012b.A.dialog-act.vkaraisk.270,comment-about-understanding,ami_da_12,1119.95,1120.53,580.0,"Yeah , I know ,"
